row_type,P,seed,n_frames,n_paired_beads,p_invalid,p_zeta_gt_5,zeta_median,zeta_mean,rho_mean_nm,rho_median_nm,rayleigh_closure_max_abs,rayleigh_closure_rms,direct_full_eigenvalue_match_max_abs,mode_basis_orthonormality_max_abs,mode_overlap_closure_max_abs,lambda_min_all_n,lambda_min_all_mean,lambda_min_all_p05,lambda_min_all_p25,lambda_min_all_median,lambda_min_all_p75,lambda_min_all_p95,c_moire_all_n,c_moire_all_mean,c_moire_all_p05,c_moire_all_p25,c_moire_all_median,c_moire_all_p75,c_moire_all_p95,c_BLK_all_n,c_BLK_all_mean,c_BLK_all_p05,c_BLK_all_p25,c_BLK_all_median,c_BLK_all_p75,c_BLK_all_p95,c_wall_all_n,c_wall_all_mean,c_wall_all_p05,c_wall_all_p25,c_wall_all_median,c_wall_all_p75,c_wall_all_p95,O_rho_all_n,O_rho_all_mean,O_rho_all_p05,O_rho_all_p25,O_rho_all_median,O_rho_all_p75,O_rho_all_p95,O_theta_all_n,O_theta_all_mean,O_theta_all_p05,O_theta_all_p25,O_theta_all_median,O_theta_all_p75,O_theta_all_p95,O_COM_all_n,O_COM_all_mean,O_COM_all_p05,O_COM_all_p25,O_COM_all_median,O_COM_all_p75,O_COM_all_p95,lambda_min_zeta_ge_1_n,lambda_min_zeta_ge_1_mean,lambda_min_zeta_ge_1_p05,lambda_min_zeta_ge_1_p25,lambda_min_zeta_ge_1_median,lambda_min_zeta_ge_1_p75,lambda_min_zeta_ge_1_p95,c_moire_zeta_ge_1_n,c_moire_zeta_ge_1_mean,c_moire_zeta_ge_1_p05,c_moire_zeta_ge_1_p25,c_moire_zeta_ge_1_median,c_moire_zeta_ge_1_p75,c_moire_zeta_ge_1_p95,c_BLK_zeta_ge_1_n,c_BLK_zeta_ge_1_mean,c_BLK_zeta_ge_1_p05,c_BLK_zeta_ge_1_p25,c_BLK_zeta_ge_1_median,c_BLK_zeta_ge_1_p75,c_BLK_zeta_ge_1_p95,c_wall_zeta_ge_1_n,c_wall_zeta_ge_1_mean,c_wall_zeta_ge_1_p05,c_wall_zeta_ge_1_p25,c_wall_zeta_ge_1_median,c_wall_zeta_ge_1_p75,c_wall_zeta_ge_1_p95,O_rho_zeta_ge_1_n,O_rho_zeta_ge_1_mean,O_rho_zeta_ge_1_p05,O_rho_zeta_ge_1_p25,O_rho_zeta_ge_1_median,O_rho_zeta_ge_1_p75,O_rho_zeta_ge_1_p95,O_theta_zeta_ge_1_n,O_theta_zeta_ge_1_mean,O_theta_zeta_ge_1_p05,O_theta_zeta_ge_1_p25,O_theta_zeta_ge_1_median,O_theta_zeta_ge_1_p75,O_theta_zeta_ge_1_p95,O_COM_zeta_ge_1_n,O_COM_zeta_ge_1_mean,O_COM_zeta_ge_1_p05,O_COM_zeta_ge_1_p25,O_COM_zeta_ge_1_median,O_COM_zeta_ge_1_p75,O_COM_zeta_ge_1_p95,lambda_min_zeta_gt_5_n,lambda_min_zeta_gt_5_mean,lambda_min_zeta_gt_5_p05,lambda_min_zeta_gt_5_p25,lambda_min_zeta_gt_5_median,lambda_min_zeta_gt_5_p75,lambda_min_zeta_gt_5_p95,c_moire_zeta_gt_5_n,c_moire_zeta_gt_5_mean,c_moire_zeta_gt_5_p05,c_moire_zeta_gt_5_p25,c_moire_zeta_gt_5_median,c_moire_zeta_gt_5_p75,c_moire_zeta_gt_5_p95,c_BLK_zeta_gt_5_n,c_BLK_zeta_gt_5_mean,c_BLK_zeta_gt_5_p05,c_BLK_zeta_gt_5_p25,c_BLK_zeta_gt_5_median,c_BLK_zeta_gt_5_p75,c_BLK_zeta_gt_5_p95,c_wall_zeta_gt_5_n,c_wall_zeta_gt_5_mean,c_wall_zeta_gt_5_p05,c_wall_zeta_gt_5_p25,c_wall_zeta_gt_5_median,c_wall_zeta_gt_5_p75,c_wall_zeta_gt_5_p95,O_rho_zeta_gt_5_n,O_rho_zeta_gt_5_mean,O_rho_zeta_gt_5_p05,O_rho_zeta_gt_5_p25,O_rho_zeta_gt_5_median,O_rho_zeta_gt_5_p75,O_rho_zeta_gt_5_p95,O_theta_zeta_gt_5_n,O_theta_zeta_gt_5_mean,O_theta_zeta_gt_5_p05,O_theta_zeta_gt_5_p25,O_theta_zeta_gt_5_median,O_theta_zeta_gt_5_p75,O_theta_zeta_gt_5_p95,O_COM_zeta_gt_5_n,O_COM_zeta_gt_5_mean,O_COM_zeta_gt_5_p05,O_COM_zeta_gt_5_p25,O_COM_zeta_gt_5_median,O_COM_zeta_gt_5_p75,O_COM_zeta_gt_5_p95,p_invalid_chain_boot_ci95_lo,p_invalid_chain_boot_ci95_hi,p_zeta_gt_5_chain_boot_ci95_lo,p_zeta_gt_5_chain_boot_ci95_hi,zeta_median_chain_boot_ci95_lo,zeta_median_chain_boot_ci95_hi,zeta_mean_chain_boot_ci95_lo,zeta_mean_chain_boot_ci95_hi,rho_mean_nm_chain_boot_ci95_lo,rho_mean_nm_chain_boot_ci95_hi,rho_median_nm_chain_boot_ci95_lo,rho_median_nm_chain_boot_ci95_hi,rayleigh_closure_max_abs_chain_boot_ci95_lo,rayleigh_closure_max_abs_chain_boot_ci95_hi,rayleigh_closure_rms_chain_boot_ci95_lo,rayleigh_closure_rms_chain_boot_ci95_hi,direct_full_eigenvalue_match_max_abs_chain_boot_ci95_lo,direct_full_eigenvalue_match_max_abs_chain_boot_ci95_hi,mode_basis_orthonormality_max_abs_chain_boot_ci95_lo,mode_basis_orthonormality_max_abs_chain_boot_ci95_hi,mode_overlap_closure_max_abs_chain_boot_ci95_lo,mode_overlap_closure_max_abs_chain_boot_ci95_hi,lambda_min_all_n_chain_boot_ci95_lo,lambda_min_all_n_chain_boot_ci95_hi,lambda_min_all_mean_chain_boot_ci95_lo,lambda_min_all_mean_chain_boot_ci95_hi,lambda_min_all_p05_chain_boot_ci95_lo,lambda_min_all_p05_chain_boot_ci95_hi,lambda_min_all_p25_chain_boot_ci95_lo,lambda_min_all_p25_chain_boot_ci95_hi,lambda_min_all_median_chain_boot_ci95_lo,lambda_min_all_median_chain_boot_ci95_hi,lambda_min_all_p75_chain_boot_ci95_lo,lambda_min_all_p75_chain_boot_ci95_hi,lambda_min_all_p95_chain_boot_ci95_lo,lambda_min_all_p95_chain_boot_ci95_hi,c_moire_all_n_chain_boot_ci95_lo,c_moire_all_n_chain_boot_ci95_hi,c_moire_all_mean_chain_boot_ci95_lo,c_moire_all_mean_chain_boot_ci95_hi,c_moire_all_p05_chain_boot_ci95_lo,c_moire_all_p05_chain_boot_ci95_hi,c_moire_all_p25_chain_boot_ci95_lo,c_moire_all_p25_chain_boot_ci95_hi,c_moire_all_median_chain_boot_ci95_lo,c_moire_all_median_chain_boot_ci95_hi,c_moire_all_p75_chain_boot_ci95_lo,c_moire_all_p75_chain_boot_ci95_hi,c_moire_all_p95_chain_boot_ci95_lo,c_moire_all_p95_chain_boot_ci95_hi,c_BLK_all_n_chain_boot_ci95_lo,c_BLK_all_n_chain_boot_ci95_hi,c_BLK_all_mean_chain_boot_ci95_lo,c_BLK_all_mean_chain_boot_ci95_hi,c_BLK_all_p05_chain_boot_ci95_lo,c_BLK_all_p05_chain_boot_ci95_hi,c_BLK_all_p25_chain_boot_ci95_lo,c_BLK_all_p25_chain_boot_ci95_hi,c_BLK_all_median_chain_boot_ci95_lo,c_BLK_all_median_chain_boot_ci95_hi,c_BLK_all_p75_chain_boot_ci95_lo,c_BLK_all_p75_chain_boot_ci95_hi,c_BLK_all_p95_chain_boot_ci95_lo,c_BLK_all_p95_chain_boot_ci95_hi,c_wall_all_n_chain_boot_ci95_lo,c_wall_all_n_chain_boot_ci95_hi,c_wall_all_mean_chain_boot_ci95_lo,c_wall_all_mean_chain_boot_ci95_hi,c_wall_all_p05_chain_boot_ci95_lo,c_wall_all_p05_chain_boot_ci95_hi,c_wall_all_p25_chain_boot_ci95_lo,c_wall_all_p25_chain_boot_ci95_hi,c_wall_all_median_chain_boot_ci95_lo,c_wall_all_median_chain_boot_ci95_hi,c_wall_all_p75_chain_boot_ci95_lo,c_wall_all_p75_chain_boot_ci95_hi,c_wall_all_p95_chain_boot_ci95_lo,c_wall_all_p95_chain_boot_ci95_hi,O_rho_all_n_chain_boot_ci95_lo,O_rho_all_n_chain_boot_ci95_hi,O_rho_all_mean_chain_boot_ci95_lo,O_rho_all_mean_chain_boot_ci95_hi,O_rho_all_p05_chain_boot_ci95_lo,O_rho_all_p05_chain_boot_ci95_hi,O_rho_all_p25_chain_boot_ci95_lo,O_rho_all_p25_chain_boot_ci95_hi,O_rho_all_median_chain_boot_ci95_lo,O_rho_all_median_chain_boot_ci95_hi,O_rho_all_p75_chain_boot_ci95_lo,O_rho_all_p75_chain_boot_ci95_hi,O_rho_all_p95_chain_boot_ci95_lo,O_rho_all_p95_chain_boot_ci95_hi,O_theta_all_n_chain_boot_ci95_lo,O_theta_all_n_chain_boot_ci95_hi,O_theta_all_mean_chain_boot_ci95_lo,O_theta_all_mean_chain_boot_ci95_hi,O_theta_all_p05_chain_boot_ci95_lo,O_theta_all_p05_chain_boot_ci95_hi,O_theta_all_p25_chain_boot_ci95_lo,O_theta_all_p25_chain_boot_ci95_hi,O_theta_all_median_chain_boot_ci95_lo,O_theta_all_median_chain_boot_ci95_hi,O_theta_all_p75_chain_boot_ci95_lo,O_theta_all_p75_chain_boot_ci95_hi,O_theta_all_p95_chain_boot_ci95_lo,O_theta_all_p95_chain_boot_ci95_hi,O_COM_all_n_chain_boot_ci95_lo,O_COM_all_n_chain_boot_ci95_hi,O_COM_all_mean_chain_boot_ci95_lo,O_COM_all_mean_chain_boot_ci95_hi,O_COM_all_p05_chain_boot_ci95_lo,O_COM_all_p05_chain_boot_ci95_hi,O_COM_all_p25_chain_boot_ci95_lo,O_COM_all_p25_chain_boot_ci95_hi,O_COM_all_median_chain_boot_ci95_lo,O_COM_all_median_chain_boot_ci95_hi,O_COM_all_p75_chain_boot_ci95_lo,O_COM_all_p75_chain_boot_ci95_hi,O_COM_all_p95_chain_boot_ci95_lo,O_COM_all_p95_chain_boot_ci95_hi,lambda_min_zeta_ge_1_n_chain_boot_ci95_lo,lambda_min_zeta_ge_1_n_chain_boot_ci95_hi,lambda_min_zeta_ge_1_mean_chain_boot_ci95_lo,lambda_min_zeta_ge_1_mean_chain_boot_ci95_hi,lambda_min_zeta_ge_1_p05_chain_boot_ci95_lo,lambda_min_zeta_ge_1_p05_chain_boot_ci95_hi,lambda_min_zeta_ge_1_p25_chain_boot_ci95_lo,lambda_min_zeta_ge_1_p25_chain_boot_ci95_hi,lambda_min_zeta_ge_1_median_chain_boot_ci95_lo,lambda_min_zeta_ge_1_median_chain_boot_ci95_hi,lambda_min_zeta_ge_1_p75_chain_boot_ci95_lo,lambda_min_zeta_ge_1_p75_chain_boot_ci95_hi,lambda_min_zeta_ge_1_p95_chain_boot_ci95_lo,lambda_min_zeta_ge_1_p95_chain_boot_ci95_hi,c_moire_zeta_ge_1_n_chain_boot_ci95_lo,c_moire_zeta_ge_1_n_chain_boot_ci95_hi,c_moire_zeta_ge_1_mean_chain_boot_ci95_lo,c_moire_zeta_ge_1_mean_chain_boot_ci95_hi,c_moire_zeta_ge_1_p05_chain_boot_ci95_lo,c_moire_zeta_ge_1_p05_chain_boot_ci95_hi,c_moire_zeta_ge_1_p25_chain_boot_ci95_lo,c_moire_zeta_ge_1_p25_chain_boot_ci95_hi,c_moire_zeta_ge_1_median_chain_boot_ci95_lo,c_moire_zeta_ge_1_median_chain_boot_ci95_hi,c_moire_zeta_ge_1_p75_chain_boot_ci95_lo,c_moire_zeta_ge_1_p75_chain_boot_ci95_hi,c_moire_zeta_ge_1_p95_chain_boot_ci95_lo,c_moire_zeta_ge_1_p95_chain_boot_ci95_hi,c_BLK_zeta_ge_1_n_chain_boot_ci95_lo,c_BLK_zeta_ge_1_n_chain_boot_ci95_hi,c_BLK_zeta_ge_1_mean_chain_boot_ci95_lo,c_BLK_zeta_ge_1_mean_chain_boot_ci95_hi,c_BLK_zeta_ge_1_p05_chain_boot_ci95_lo,c_BLK_zeta_ge_1_p05_chain_boot_ci95_hi,c_BLK_zeta_ge_1_p25_chain_boot_ci95_lo,c_BLK_zeta_ge_1_p25_chain_boot_ci95_hi,c_BLK_zeta_ge_1_median_chain_boot_ci95_lo,c_BLK_zeta_ge_1_median_chain_boot_ci95_hi,c_BLK_zeta_ge_1_p75_chain_boot_ci95_lo,c_BLK_zeta_ge_1_p75_chain_boot_ci95_hi,c_BLK_zeta_ge_1_p95_chain_boot_ci95_lo,c_BLK_zeta_ge_1_p95_chain_boot_ci95_hi,c_wall_zeta_ge_1_n_chain_boot_ci95_lo,c_wall_zeta_ge_1_n_chain_boot_ci95_hi,c_wall_zeta_ge_1_mean_chain_boot_ci95_lo,c_wall_zeta_ge_1_mean_chain_boot_ci95_hi,c_wall_zeta_ge_1_p05_chain_boot_ci95_lo,c_wall_zeta_ge_1_p05_chain_boot_ci95_hi,c_wall_zeta_ge_1_p25_chain_boot_ci95_lo,c_wall_zeta_ge_1_p25_chain_boot_ci95_hi,c_wall_zeta_ge_1_median_chain_boot_ci95_lo,c_wall_zeta_ge_1_median_chain_boot_ci95_hi,c_wall_zeta_ge_1_p75_chain_boot_ci95_lo,c_wall_zeta_ge_1_p75_chain_boot_ci95_hi,c_wall_zeta_ge_1_p95_chain_boot_ci95_lo,c_wall_zeta_ge_1_p95_chain_boot_ci95_hi,O_rho_zeta_ge_1_n_chain_boot_ci95_lo,O_rho_zeta_ge_1_n_chain_boot_ci95_hi,O_rho_zeta_ge_1_mean_chain_boot_ci95_lo,O_rho_zeta_ge_1_mean_chain_boot_ci95_hi,O_rho_zeta_ge_1_p05_chain_boot_ci95_lo,O_rho_zeta_ge_1_p05_chain_boot_ci95_hi,O_rho_zeta_ge_1_p25_chain_boot_ci95_lo,O_rho_zeta_ge_1_p25_chain_boot_ci95_hi,O_rho_zeta_ge_1_median_chain_boot_ci95_lo,O_rho_zeta_ge_1_median_chain_boot_ci95_hi,O_rho_zeta_ge_1_p75_chain_boot_ci95_lo,O_rho_zeta_ge_1_p75_chain_boot_ci95_hi,O_rho_zeta_ge_1_p95_chain_boot_ci95_lo,O_rho_zeta_ge_1_p95_chain_boot_ci95_hi,O_theta_zeta_ge_1_n_chain_boot_ci95_lo,O_theta_zeta_ge_1_n_chain_boot_ci95_hi,O_theta_zeta_ge_1_mean_chain_boot_ci95_lo,O_theta_zeta_ge_1_mean_chain_boot_ci95_hi,O_theta_zeta_ge_1_p05_chain_boot_ci95_lo,O_theta_zeta_ge_1_p05_chain_boot_ci95_hi,O_theta_zeta_ge_1_p25_chain_boot_ci95_lo,O_theta_zeta_ge_1_p25_chain_boot_ci95_hi,O_theta_zeta_ge_1_median_chain_boot_ci95_lo,O_theta_zeta_ge_1_median_chain_boot_ci95_hi,O_theta_zeta_ge_1_p75_chain_boot_ci95_lo,O_theta_zeta_ge_1_p75_chain_boot_ci95_hi,O_theta_zeta_ge_1_p95_chain_boot_ci95_lo,O_theta_zeta_ge_1_p95_chain_boot_ci95_hi,O_COM_zeta_ge_1_n_chain_boot_ci95_lo,O_COM_zeta_ge_1_n_chain_boot_ci95_hi,O_COM_zeta_ge_1_mean_chain_boot_ci95_lo,O_COM_zeta_ge_1_mean_chain_boot_ci95_hi,O_COM_zeta_ge_1_p05_chain_boot_ci95_lo,O_COM_zeta_ge_1_p05_chain_boot_ci95_hi,O_COM_zeta_ge_1_p25_chain_boot_ci95_lo,O_COM_zeta_ge_1_p25_chain_boot_ci95_hi,O_COM_zeta_ge_1_median_chain_boot_ci95_lo,O_COM_zeta_ge_1_median_chain_boot_ci95_hi,O_COM_zeta_ge_1_p75_chain_boot_ci95_lo,O_COM_zeta_ge_1_p75_chain_boot_ci95_hi,O_COM_zeta_ge_1_p95_chain_boot_ci95_lo,O_COM_zeta_ge_1_p95_chain_boot_ci95_hi,lambda_min_zeta_gt_5_n_chain_boot_ci95_lo,lambda_min_zeta_gt_5_n_chain_boot_ci95_hi,lambda_min_zeta_gt_5_mean_chain_boot_ci95_lo,lambda_min_zeta_gt_5_mean_chain_boot_ci95_hi,lambda_min_zeta_gt_5_p05_chain_boot_ci95_lo,lambda_min_zeta_gt_5_p05_chain_boot_ci95_hi,lambda_min_zeta_gt_5_p25_chain_boot_ci95_lo,lambda_min_zeta_gt_5_p25_chain_boot_ci95_hi,lambda_min_zeta_gt_5_median_chain_boot_ci95_lo,lambda_min_zeta_gt_5_median_chain_boot_ci95_hi,lambda_min_zeta_gt_5_p75_chain_boot_ci95_lo,lambda_min_zeta_gt_5_p75_chain_boot_ci95_hi,lambda_min_zeta_gt_5_p95_chain_boot_ci95_lo,lambda_min_zeta_gt_5_p95_chain_boot_ci95_hi,c_moire_zeta_gt_5_n_chain_boot_ci95_lo,c_moire_zeta_gt_5_n_chain_boot_ci95_hi,c_moire_zeta_gt_5_mean_chain_boot_ci95_lo,c_moire_zeta_gt_5_mean_chain_boot_ci95_hi,c_moire_zeta_gt_5_p05_chain_boot_ci95_lo,c_moire_zeta_gt_5_p05_chain_boot_ci95_hi,c_moire_zeta_gt_5_p25_chain_boot_ci95_lo,c_moire_zeta_gt_5_p25_chain_boot_ci95_hi,c_moire_zeta_gt_5_median_chain_boot_ci95_lo,c_moire_zeta_gt_5_median_chain_boot_ci95_hi,c_moire_zeta_gt_5_p75_chain_boot_ci95_lo,c_moire_zeta_gt_5_p75_chain_boot_ci95_hi,c_moire_zeta_gt_5_p95_chain_boot_ci95_lo,c_moire_zeta_gt_5_p95_chain_boot_ci95_hi,c_BLK_zeta_gt_5_n_chain_boot_ci95_lo,c_BLK_zeta_gt_5_n_chain_boot_ci95_hi,c_BLK_zeta_gt_5_mean_chain_boot_ci95_lo,c_BLK_zeta_gt_5_mean_chain_boot_ci95_hi,c_BLK_zeta_gt_5_p05_chain_boot_ci95_lo,c_BLK_zeta_gt_5_p05_chain_boot_ci95_hi,c_BLK_zeta_gt_5_p25_chain_boot_ci95_lo,c_BLK_zeta_gt_5_p25_chain_boot_ci95_hi,c_BLK_zeta_gt_5_median_chain_boot_ci95_lo,c_BLK_zeta_gt_5_median_chain_boot_ci95_hi,c_BLK_zeta_gt_5_p75_chain_boot_ci95_lo,c_BLK_zeta_gt_5_p75_chain_boot_ci95_hi,c_BLK_zeta_gt_5_p95_chain_boot_ci95_lo,c_BLK_zeta_gt_5_p95_chain_boot_ci95_hi,c_wall_zeta_gt_5_n_chain_boot_ci95_lo,c_wall_zeta_gt_5_n_chain_boot_ci95_hi,c_wall_zeta_gt_5_mean_chain_boot_ci95_lo,c_wall_zeta_gt_5_mean_chain_boot_ci95_hi,c_wall_zeta_gt_5_p05_chain_boot_ci95_lo,c_wall_zeta_gt_5_p05_chain_boot_ci95_hi,c_wall_zeta_gt_5_p25_chain_boot_ci95_lo,c_wall_zeta_gt_5_p25_chain_boot_ci95_hi,c_wall_zeta_gt_5_median_chain_boot_ci95_lo,c_wall_zeta_gt_5_median_chain_boot_ci95_hi,c_wall_zeta_gt_5_p75_chain_boot_ci95_lo,c_wall_zeta_gt_5_p75_chain_boot_ci95_hi,c_wall_zeta_gt_5_p95_chain_boot_ci95_lo,c_wall_zeta_gt_5_p95_chain_boot_ci95_hi,O_rho_zeta_gt_5_n_chain_boot_ci95_lo,O_rho_zeta_gt_5_n_chain_boot_ci95_hi,O_rho_zeta_gt_5_mean_chain_boot_ci95_lo,O_rho_zeta_gt_5_mean_chain_boot_ci95_hi,O_rho_zeta_gt_5_p05_chain_boot_ci95_lo,O_rho_zeta_gt_5_p05_chain_boot_ci95_hi,O_rho_zeta_gt_5_p25_chain_boot_ci95_lo,O_rho_zeta_gt_5_p25_chain_boot_ci95_hi,O_rho_zeta_gt_5_median_chain_boot_ci95_lo,O_rho_zeta_gt_5_median_chain_boot_ci95_hi,O_rho_zeta_gt_5_p75_chain_boot_ci95_lo,O_rho_zeta_gt_5_p75_chain_boot_ci95_hi,O_rho_zeta_gt_5_p95_chain_boot_ci95_lo,O_rho_zeta_gt_5_p95_chain_boot_ci95_hi,O_theta_zeta_gt_5_n_chain_boot_ci95_lo,O_theta_zeta_gt_5_n_chain_boot_ci95_hi,O_theta_zeta_gt_5_mean_chain_boot_ci95_lo,O_theta_zeta_gt_5_mean_chain_boot_ci95_hi,O_theta_zeta_gt_5_p05_chain_boot_ci95_lo,O_theta_zeta_gt_5_p05_chain_boot_ci95_hi,O_theta_zeta_gt_5_p25_chain_boot_ci95_lo,O_theta_zeta_gt_5_p25_chain_boot_ci95_hi,O_theta_zeta_gt_5_median_chain_boot_ci95_lo,O_theta_zeta_gt_5_median_chain_boot_ci95_hi,O_theta_zeta_gt_5_p75_chain_boot_ci95_lo,O_theta_zeta_gt_5_p75_chain_boot_ci95_hi,O_theta_zeta_gt_5_p95_chain_boot_ci95_lo,O_theta_zeta_gt_5_p95_chain_boot_ci95_hi,O_COM_zeta_gt_5_n_chain_boot_ci95_lo,O_COM_zeta_gt_5_n_chain_boot_ci95_hi,O_COM_zeta_gt_5_mean_chain_boot_ci95_lo,O_COM_zeta_gt_5_mean_chain_boot_ci95_hi,O_COM_zeta_gt_5_p05_chain_boot_ci95_lo,O_COM_zeta_gt_5_p05_chain_boot_ci95_hi,O_COM_zeta_gt_5_p25_chain_boot_ci95_lo,O_COM_zeta_gt_5_p25_chain_boot_ci95_hi,O_COM_zeta_gt_5_median_chain_boot_ci95_lo,O_COM_zeta_gt_5_median_chain_boot_ci95_hi,O_COM_zeta_gt_5_p75_chain_boot_ci95_lo,O_COM_zeta_gt_5_p75_chain_boot_ci95_hi,O_COM_zeta_gt_5_p95_chain_boot_ci95_lo,O_COM_zeta_gt_5_p95_chain_boot_ci95_hi
chain,256,287000,2250,576000,0.9217135416666666,0.9075520833333334,17.445934295654297,16.44072914123535,1.802793025970459,1.618938684463501,1.1591913843545697e-15,9.964669981024177e-17,3.4978284157993755e-11,8.881784197001252e-16,3.3306690738754696e-15,576000,-0.12668220698833466,-0.2651310861110687,-0.2080846130847931,-0.11709578335285187,-0.04861162230372429,0.0038131563924252987,576000,0.007763063069432974,-0.00013833506091032177,0.004930600523948669,0.008174674585461617,0.01108567789196968,0.014042191207408905,576000,-0.13445104658603668,-0.2752957046031952,-0.21723660826683044,-0.12574762105941772,-0.05586080253124237,1.2983030046598287e-06,576000,5.769540621258784e-06,9.071982930678143e-17,7.628525366953909e-09,1.41622592764179e-07,1.5376202782135806e-06,2.4264989406219684e-05,576000,0.9066970348358154,3.6772958083020058e-06,0.9926412105560303,0.999097466468811,0.9997813105583191,0.9999454617500305,576000,0.0015602080384269357,1.1793222398637226e-07,7.29813109501265e-06,6.238261994440109e-05,0.00042075864621438086,0.0056453305296599865,576000,0.09174272418022156,2.93576558760833e-05,0.00016313031665049493,0.0006522838957607746,0.005794290453195572,0.9999955296516418,530907,-0.13783840835094452,-0.26562076807022095,-0.21552395820617676,-0.12998782098293304,-0.06280523538589478,-0.019067784771323204,530907,0.008021908812224865,-0.00034436563146300614,0.00531303184106946,0.00860478263348341,0.011326400563120842,0.014136395417153835,530907,-0.14586657285690308,-0.27575767040252686,-0.2247214913368225,-0.13879726827144623,-0.07064086198806763,-0.02314704842865467,530907,6.259580914047547e-06,6.41744324347826e-10,1.729321041921139e-08,2.0572886683112301e-07,1.8758682927000336e-06,2.6695413907873444e-05,530907,0.9829089045524597,0.9444177150726318,0.9959545135498047,0.9993042349815369,0.999799370765686,0.9999489784240723,530907,0.0016926538664847612,4.2692497004281904e-07,1.3864063475921284e-05,8.194398833438754e-05,0.0005035507492721081,0.006246095988899469,530907,0.015398428775370121,2.690300789254252e-05,0.00014913169434294105,0.0004990161396563053,0.003101817797869444,0.047134749591350555,522750,-0.13991393148899078,-0.26570382714271545,-0.21682506799697876,-0.1324266791343689,-0.06546729058027267,-0.022354813292622566,522750,0.008142134174704552,0.00018791851471178234,0.005464848130941391,0.008680354803800583,0.011365028098225594,0.014154210686683655,522750,-0.14806105196475983,-0.2758367359638214,-0.2260216921567917,-0.14122605323791504,-0.07333461195230484,-0.027174752205610275,522750,4.985158739145845e-06,7.778315214146403e-10,1.8325454931300555e-08,2.0737218164867954e-07,1.8258461977893603e-06,2.333653173991479e-05,522750,0.9918686151504517,0.9588906168937683,0.996325671672821,0.9993360638618469,0.9998024106025696,0.9999496340751648,522750,0.001423702691681683,5.317569389262644e-07,1.4414597899303772e-05,8.256665023509413e-05,0.0004940447397530079,0.005721623077988625,522750,0.006707669701427221,2.6459962100489065e-05,0.00014654270489700139,0.0004758526338264346,0.002805486787110567,0.0344676747918129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
